id,question1,question2,is_duplicate,CosineSimilarity,JaccardSimilarity,Levenshtein,DiceSimilarity
404003,melania trump 's achievement reaffirm american dream alive kicking ?,ivanka trump 's achievement reaffirm american dream alive kicking ?,0,0.9291450167797825,0.875,4,1.0
404004,positive effects climate change ?,positive effects global warming ?,1,0.0,0.0,11,0.8888888888888888
404005,best way find good therapist school ?,could good therapist ?,0,0.0,0.0,19,0.8333333333333334
404006,people karnataka take politics personally ?,"huge interest computers love reading learning motherboards , rams , etc . field get bachelor degree ?",0,0.0,0.0,80,0.6842105263157895
404007,"apple illegally uploaded 200,000 turkish songs apple music ?",good apple music india ?,0,0.0,0.0,47,0.7894736842105263
404008,telecom domain skills ?,telecom domain ?,0,0.0,0.0,7,0.9230769230769231
404009,increase height age 26 ?,increase height age 22 ?,0,0.0,0.0,1,0.9629629629629629
404010,difference human resource management personnel administration ?,differences economic human resources human resources management ?,0,0.0,0.0,37,0.9444444444444444
404011,shall one found husband affair sister since 9years ago ?,people look website design ?,0,0.0,0.0,40,0.6857142857142857
404012,lesser known important historical figures benin people know ?,lesser known important historical figures oman people know ?,0,0.0,0.0,4,0.975609756097561
404013,spend wonderful halloween free rs 2007 gold rsorder 10.31 ?,get 8 % discount 07 rs gold rsorder ?,0,0.0,0.0,36,0.65
404014,best sex youve ever ?,'s best sexual experience ?,1,0.0,0.0,15,0.6428571428571429
404015,sleep without clothes ?,sleep without sleep aids ?,0,0.0,0.0,8,0.8888888888888888
404016,role pharmacist ?,role pharmacist ?,1,0.0,0.0,0,1.0
404017,actually happening get tickle throat ca n't stop coughing ?,get high cough drops ?,0,0.0,0.0,46,0.7878787878787878
404018,find calling restricted number ?,find calling private number ?,1,0.0,0.0,7,0.9142857142857143
404019,cars idle 1000rpm ?,safe fuel car 's idling ?,0,0.0,0.0,19,0.6896551724137931
404020,"difference solute , solvent solution ?",speed stirring increase rate dissolution solute solvent ?,0,0.0,0.0,35,0.8484848484848485
404021,study strategy first year mbbs ?,study become topper first professional examination mbbs ?,1,0.0,0.0,34,0.8
404022,"family live comfortable $ 150,000 year new york city ?","family live $ 100,000 year new york city ?",0,0.0,0.0,13,0.9545454545454546
404023,deal thinking suicide every hour ?,"getting electric shock laptop charger plug , even switch , could b reason remedy ?",0,0.0,0.0,65,0.8837209302325582
404024,additional knowledge require order pursue masters financial engineering apart bachelor 's degree ?,best hotel channel manager ?,0,0.0,0.0,80,0.7692307692307693
404025,donate blood tattoo ?,donate blood tattoo ?,1,0.0,0.0,0,1.0
404026,find truly want life ? fluctuates !,figure life ?,1,0.0,0.0,25,0.6153846153846154
404027,surge pricing uber generally effect cleveland high go ?,surge pricing uber generally effect atlanta high go ?,0,0.0,0.0,7,0.95
404028,"cell phone n't charging , fix ?",would cell phone charge ? fix ?,1,0.0,0.0,14,0.8333333333333334
404029,buy leather jacket delhi ?,buy tailored leather jacket paris ?,0,0.0,0.0,14,0.9142857142857143
404030,good hotel dothan alabama great hospitality ?,centrally located cheap hotel dothan al ?,1,0.0,0.0,36,0.8125
404031,salt water taffy candy unknown japan ?,saltwater taffy candy imported czech republic ?,1,0.0,0.0,22,0.8292682926829268
404032,10 best hollywood movies ?,provide list best hollywood movies seen ?,1,0.0,0.0,17,0.8571428571428571
404033,"use crisprs genetic engineering tool changed innovative landscape biological sciences , explain relatable considerations ?","announcement oracle acquiring eloqua today , see changing crm marketing automation landscape ?",0,0.0,0.0,93,0.8372093023255814
404034,"amazing excel shortcuts , useful ?",useful excel shortcuts ?,0,0.0,0.0,16,0.7878787878787878
404035,different races come ?,humans turn different races people ?,1,0.0,0.0,16,0.875
404036,one get indian foreign services indian forests services ? criteria work one supposed ?,indian foreign service officer get foreign wife easily ? possible date foreign woman marry ?,0,0.0,0.0,58,0.85
404037,sell kidney much get ? legal ?,sell kidney hyderabad ?,0,0.0,0.0,13,0.7741935483870968
404038,"'s computer vision university central florida compared international giants like cmu , mit , etc ?",ranking ucf ms cs ?,0,0.0,0.0,85,0.7222222222222222
404039,"besides paired flops , good bluffing scenarios poker ? always bluff nuts get called 1/2 , 2/5 , 5/10 nl ?",us easy get uk visa usa visa ?,0,0.0,0.0,86,0.5641025641025641
404040,blow-by gas diesel engine mean ? affect performance engine ?,difference diesel engine petrol engine ?,0,0.0,0.0,32,0.8333333333333334
404041,'s weirdest thing 've ever masturbated ?,weirdest `` thing '' ever masturbated ?,1,0.0,0.0,8,0.972972972972973
404042,sperm taste like ?,cum taste like ?,1,0.0,0.0,4,0.8333333333333334
404043,best online courses available digital business marketing management ?,get best digital marketing course ( online & offline ) india ?,1,0.0,0.0,53,0.8780487804878049
404044,institutions offering education courses programmatic buying selling/ digital media buying selling united states ?,course related digital media production visual media production digital design ? courses related digital media arts etc university cambridge,0,0.0,0.0,96,0.926829268292683
404045,"woman notices man checking , immediate thought ?",man know woman interested behaviour ?,0,0.0,0.0,31,0.8333333333333334
404046,"according bible , killed people , satan god ?","according bible , promises god made ?",0,0.0,0.0,21,0.9142857142857143
404047,maximise views quora ?,get many views answers quora ?,1,0.0,0.0,15,0.8387096774193549
404048,stop mouth breathing sleeping night ?,stop thought process going sleep ?,0,0.0,0.0,21,0.875
404049,get seed funding angel vc based great idea business plan ?,vc funding start get vc funding ?,1,0.0,0.0,38,0.9090909090909091
404050,panic attacks treated emergency room ?,"bigger , alderaan death star ?",0,0.0,0.0,30,0.6875
404051,ever near death experience ?,anyone near death experiences wish share ?,1,0.0,0.0,18,0.8387096774193549
404052,"'ve told widen eyes whenever speak , mean corrected ?","told misogynistic , way change respect women . want change affecting relationships . ?",0,0.0,0.0,62,0.8636363636363636
404053,long distance relationships actually work ?,cope long distance relationship ?,1,0.0,0.0,20,0.8888888888888888
404054,"jee aspirant , masturbate ?","finished class 10 course , thoroughly revised . jee advanced aspirant knows basics class 11 12. ?",0,0.0,0.0,78,0.6363636363636364
404055,donald trump corrupt ?,donald trump think putin corrupt ?,0,0.16641072332465817,0.09090909090909094,12,0.896551724137931
404056,higher growth rate economy lead lower value currency ?,lower currency effect indirectaly lowering intrest rate ?,0,0.0,0.0,41,0.8648648648648649
404057,okay temporarily park handicap spots ? ?,require handicap parking ?,0,0.0,0.0,25,0.7272727272727273
404058,feel guilty watching porn 17-year-old ?,illegal 13 year old girl date 17 year old guy ?,0,0.0,0.0,29,0.7894736842105263
404059,ibs hyderabad ?,"ibs , hyderabad placements ?",0,0.0,0.0,13,0.7586206896551724
404060,love story ms dhoni ?,much indians love ms dhoni ?,0,0.0,0.0,14,0.8
404061,even slight proof alien life ?,evidence support existence alien life ?,1,0.0,0.0,18,0.8235294117647058
404062,"better country overseas business , singapore dubai ?",interested chemistry especially atoms structures college would prefer 12th field choose ?,0,0.0,0.0,65,0.7619047619047619
404063,speed photon falling black hole ?,speed light black hole ?,0,0.0,0.0,13,0.9411764705882353
404064,cookies stored device even set preferences saved signing ticked remember option ?,"10 years experience human resources good international brands . however , looking job change , really depend luck grad mba ( hr ) degrees distance education . would help phd hr ( full-time ) topic gain edge ? , options ?",0,0.0,0.0,171,0.7307692307692307
404065,epsom salt ?,epsom salt bath exactly ?,0,0.0,0.0,13,0.8
404066,top paid jobs ?,"want make center based hotel , center options ? need valuable idea , place needs hotel",0,0.0,0.0,76,0.6060606060606061
404067,"hammer nail cost $ 1.10 , hammer costs one dollar nail . much nail cost ?",favorite puzzle games ?,0,0.0,0.0,60,0.631578947368421
404068,cash deposit work ?,deposit cash atm ?,0,0.0,0.0,13,0.8571428571428571
404069,computer n't working . recover things ?,"whole fight card ufc fuel tv 9 , 6th april stockholm , sweden ? 've looking around card upcoming event , ca n't find three fights . n't listed ufc 's site presume card n't finished yet ? rumors things indicate fighters may participate ? best seats house money buy last year planning buy tomorrow pre sale starts ( exactly 13h ) . n't want pay $ 375 usd good fight main event ( alexander gustafsson ftw ! ) ... information/rumours/indications appreciated asap decide much money 'm willing pay tickets ?",0,0.0,0.0,465,0.6779661016949152
404070,many doses melatonin 3mg kill ?,high dose tablet kill 10 seconds ?,0,0.0,0.0,23,0.7647058823529411
404071,unethical amazon hacks ?,interesting amazon hacks ?,0,0.0,0.0,9,0.875
404072,"iphones , especially iphone 4 , great video cameras . given ubiquity iphones commensurate explosion uploading video ?",add non-iphone video iphone camera roll ?,0,0.0,0.0,86,0.7142857142857143
404073,pisces attracted scorpio ?,pisces equally attracted scorpio ?,1,0.0,0.0,8,0.8571428571428571
404074,top mnc requitrments ?,deal neighbor clingy ?,0,0.0,0.0,18,0.5517241379310345
404075,useful certificates industrial engineers ?,certification courses softwares industrial engineers ?,1,0.0,0.0,23,0.9375
404076,middle-class person . contribute india ?,"low , middle high class live india ?",0,0.0,0.0,27,0.6666666666666666
404077,thermal energy ? uses ?,uses thermal energy ?,0,0.0,0.0,12,1.0
404078,chinese think russia ?,chinese people think russia ? image russia china ?,1,0.0,0.0,28,0.8387096774193549
404079,anything moves faster light world ?,something travels faster light ?,1,0.0,0.0,14,0.9142857142857143
404080,take pepto bismol breastfeeding ?,take pepto-bismol breastfeeding ? ?,1,0.0,0.0,3,0.972972972972973
404081,dead means ?,`` 're dead '' mean ?,0,0.0,0.0,11,0.7777777777777778
404082,crowdfunding system work ?,crowdfunding work ? arrange crowdfunding movies ?,1,0.0,0.0,31,0.8888888888888888
404083,much margin get taking amul franchise ?,automata theory applicable text processing ?,0,0.0,0.0,34,0.8108108108108109
404084,wise enough girl join coal india ltd mt ( electrical ) ? life tough ?,courses pursue joining coal india higher promotion ?,0,0.0,0.0,48,0.8780487804878049
404085,n't anyone answer questions ?,n't anyone reply questions quora ?,1,0.0,0.0,12,0.9032258064516129
404086,make margarita blender ?,make margarita without blender ?,0,0.0,0.0,8,0.875
404087,become mortgage broker ?,become mortgage broker ?,0,0.0,0.0,0,1.0
404088,president obama declare martial law remain power trump elected ?,president us declare martial law peaceful times ?,0,0.09223101881937892,0.0,25,0.9142857142857143
404089,us begin limit number immigrants ?,"`` world 's stage , men women merely players . '' agree ? , think role ?",0,0.0,0.0,57,0.6486486486486487
404090,main quality think makes good friend ?,"ordered power bank snapdeal.yesterday last day delivery , wait product order site ?",0,0.0,0.0,65,0.7142857142857143
404091,remove pimple ?,remove pimple scars ?,0,0.0,0.0,6,0.8695652173913043
404092,someone get facebook friends ?,get friends facebook ?,1,0.0,0.0,19,0.9696969696969697
404093,gre required dalhousie university canada ?,gre score required get seattle university ?,0,0.0,0.0,23,0.972972972972973
404094,best way write formal email hr ?,write email hr company relieve ?,0,0.0,0.0,24,0.7878787878787878
404095,disadvantages oil energy ? advantages ?,advantages disadvantages oil energy source ?,1,0.0,0.0,22,0.9375
404096,remove hesitation ?,remove hesitation ?,1,0.0,0.0,0,1.0
404097,attract women ?,attract girl like ?,1,0.0,0.0,9,0.6363636363636364
404098,"according einstein 's theory relativity , gravity pulling us space pushing us . mean gravity ?","relativity ( physics ) : according einstein , light bends , space warped . light little mass bend gravity , space warped mass ?",0,0.0,0.0,92,0.8571428571428571
404099,easy get australian permanent residency indian citizen ?,apply australian permanent residency uk hold indian passport ?,0,0.0,0.0,23,0.8648648648648649
404100,dream car ?,one would dream car ?,1,0.2691189039924572,0.09090909090909094,10,0.7619047619047619
404101,make interesting conversation person talk daily basis ?,interesting conversation person 'm trying talk laconic ?,0,0.0,0.0,21,0.9230769230769231
404102,become creative ?,become artistic creative ?,1,0.0,0.0,9,0.96
404103,iphones expensive compared good smartphones ?,iphones expensive comparing mobile brands ?,1,0.0,0.0,15,0.918918918918919
404104,examples political corruption ?,examples political corruption méxico ?,0,0.0,0.0,7,0.9696969696969697
404105,best berkeley classrooms/rooms/places acid/psychedelics ?,best stanford classrooms/rooms acid/psychedelics ?,0,0.0,0.0,15,0.9230769230769231
404106,check capital one credit card application status ?,take long build credit capital one secured credit card ?,0,0.0,0.0,42,0.9142857142857143
404107,find calling restricted number ?,stranger miscalled private number . find number ? free stuff help ?,1,0.0,0.0,48,0.8947368421052632
404108,top things barcelona ?,best things barcelona ?,1,0.0,0.0,4,0.967741935483871
404109,pride good bad thing ?,good bad thing ?,0,0.0,0.0,6,0.88
404110,legally immigrate america congo ? ease process ?,immigrate us ?,0,0.0,0.0,35,0.7407407407407407
404111,tell teacher words book ’ difficult ?,coding bootcamp prepares best employment ?,0,0.0,0.0,31,0.7027027027027027
404112,know girlfriend affair ?,know partner cheating ?,1,0.0,0.0,14,0.7586206896551724
404113,long avoid swimming getting tattoo ?,come tattoos realistic style ?,0,0.0,0.0,26,0.7142857142857143
404114,buy dress ? expensive ?,buy dress ?,0,0.0,0.0,12,0.782608695652174
404115,websites use plan trips singapore ?,employees lsb industries good work-life balance ? differ across positions departments ?,0,0.0,0.0,63,0.8205128205128205
404116,people worship celebrities famous people ? people love celebrities ?,people worship celebrities ?,1,0.0,0.0,40,0.8484848484848485
404117,sensory integration disorder ?,sensory processing disorder ?,0,0.0,0.0,10,0.8461538461538461
404118,favorite vodka ?,favorite vodka drink ?,1,0.0,0.0,6,0.96
404119,collect real data cost & revenue curves fresh water produced uae govt/ fresh water firm . short run long run production ?,gaza going run fresh water ?,0,0.0,0.0,99,0.75
404120,say someone expressing concern health ?,mean `` people smart '' ?,0,0.0,0.0,29,0.75
404121,"someone shot head .500 smith & wesson magnum , would die ?",someone survive shot head ?,0,0.0,0.0,39,0.7222222222222222
404122,learn speak hindi ?,learn hindi ?,1,0.0,0.0,6,0.8695652173913043
404123,reliable mobile repair shop get phone screen replaced kolkata ?,reliable mobile repair shop get phone screen replaced bangalore ?,0,0.0,0.0,8,0.972972972972973
404124,similar songs `` breakthrough '' britt nicole ?,song similar “ get low ” ?,0,0.0,0.0,34,0.7222222222222222
404125,easy learn java ?,java easy learn ?,1,0.0,0.0,10,1.0
404126,art center college design 's product design program worth going debt ?,"hard get art center college design , ca middle-class indian student science background ?",0,0.0,0.0,50,0.8571428571428571
404127,hindi limited . talk sexy dirty hindi ?,learn speak hindi ?,0,0.0,0.0,26,0.8
404128,tips scoring high marks vtu ?,get best grades/better grades school ?,0,0.0,0.0,29,0.625
404129,defines outgoing person ?,get outgoing ?,0,0.0,0.0,13,0.782608695652174
404130,'s best sex position vagina tight ?,best sex position make baby ?,0,0.0,0.0,13,0.7741935483870968
404131,microsoft 70 461 certification get certificate ?,create animation netbeans ide java ?,0,0.0,0.0,33,0.6857142857142857
404132,major reasons prevalence child labour parts world ?,main reasons prevalance child labour various parts world ?,1,0.0,0.0,12,0.975609756097561
404133,feel like time running faster ?,time feel like goes faster get older ?,0,0.0,0.0,22,0.8666666666666667
404134,jimmy wales accept pitches ideas ?,pitch idea jimmy wales ?,0,0.0,0.0,24,1.0
404135,"thoughts someone obsessively stalks , doxes , impersonates harasses someone 're jewish ?","terms getting job , someone says know connections , talking cronyism nepotism ?",0,0.0,0.0,63,0.851063829787234
404136,fox news make money democratic republican president ?,"past u.s. presidents , republicans democrats ?",0,0.0,0.0,34,0.8292682926829268
404137,one study marathi literature upsc mains ?,get notes kannada literature upsc mains exam ?,0,0.0,0.0,19,0.8648648648648649
404138,make younger sister realize wrong life ?,friend confided abused animals younger ? n't know . 's wrong ? avoid ?,0,0.0,0.0,49,0.8372093023255814
404139,transition metals good catalysts ?,transition metals used catalysts ?,1,0.0,0.0,3,0.9375
404140,name impact ( audience art/personal blog ) ?,video games addictive ?,0,0.0,0.0,33,0.7058823529411765
404141,best books atheism ?,interesting books side atheism ?,1,0.0,0.0,13,0.8571428571428571
